CustomerID,Name,State,Education,Gender,Age,Married,NumPets,JoinDate,TransactionDate,MonthlySpend,DaysSinceLastInteraction,CustomerSegment
CUST10157,Justin Wilson PhD,Texas,High School,Male,76,Yes,0,4/8/24,3/3/25,204.69,150,Medium
CUST10014,Matthew Alvarez,Texas,High School,Non-Binary,40,No,2,9/12/22,8/19/23,222.91,712,Medium
CUST10645,Scott Daniels,Ohio,Bachelor,Female,41,Yes,2,5/24/23,1/5/25,183.53,207,Low
CUST10694,Lauren Williams,Ohio,PhD,Non-Binary,29,Yes,1,6/18/23,11/19/24,301.78,254,Medium
CUST10456,Ronald Myers,Arizona,Associate,Non-Binary,39,Yes,2,9/29/21,10/9/22,223.12,1026,Medium
CUST10782,Keith Alvarez,Illinois,Associate,Non-Binary,51,No,0,7/27/22,10/23/22,621.17,1012,High
CUST10428,Tonya White,Colorado,High School,Male,41,No,2,3/14/24,4/29/25,265.96,93,Medium
CUST10536,Stephanie Munoz,California,Bachelor,Female,59,Yes,0,8/28/20,4/15/25,390.72,107,High
CUST10101,Melissa Flores,Georgia,Master,Non-Binary,78,No,2,1/6/23,5/13/23,989.14,810,High
CUST10722,Jerry Castaneda,California,Associate,Female,29,No,1,8/24/23,12/17/23,229.65,592,Medium
CUST10952,Courtney Jimenez,California,Associate,Non-Binary,76,No,4,5/30/24,5/31/24,319.84,426,Medium
CUST10136,Jennifer Moore,Florida,Master,Male,64,No,0,7/15/21,5/27/25,467.74,65,High
CUST10585,Monica Lawson,Colorado,Master,Male,57,No,1,10/18/20,11/20/23,165.51,619,Low
CUST10598,April Edwards,Georgia,Associate,Female,35,No,1,9/18/23,6/6/25,169.31,55,Low
CUST10328,Ariel Love,California,Master,Female,79,No,0,7/24/24,12/16/24,225.98,227,Medium
CUST10425,Scott Thompson,Washington,High School,Female,53,No,1,6/20/21,2/21/24,302.62,526,Medium
CUST10050,Marilyn Jackson,New York,Bachelor,Male,32,No,1,6/22/24,1/1/25,99.68,211,Low
CUST10613,Maria Parker,Florida,Master,Non-Binary,59,No,2,3/20/22,2/6/24,152.71,541,Low
CUST10517,Jonathan Cunningham PhD,Ohio,Master,Non-Binary,54,No,2,2/2/21,7/27/21,528.01,1465,High
CUST10538,Lindsay Jones,Arizona,PhD,Male,23,Yes,0,3/19/21,3/30/22,669.08,1219,High
CUST10951,George Hill,Washington,High School,Female,20,No,0,7/31/20,1/2/25,231.3,210,Medium
CUST10275,Gavin Martinez,Colorado,Associate,Non-Binary,22,Yes,2,8/4/21,2/25/22,104.83,1252,Low
CUST10791,Leon Austin,Texas,Bachelor,Male,40,No,1,2/12/24,3/6/24,67.81,512,Low
CUST10473,Christopher Daniels,Georgia,Associate,Male,63,No,2,5/20/24,6/25/25,395.33,36,High
CUST10319,Scott Perez,Florida,High School,Non-Binary,47,Yes,1,9/19/21,6/1/22,84.76,1156,Low
CUST10658,Matthew Flowers,Illinois,Bachelor,Male,60,No,0,9/19/22,10/18/24,149.73,286,Low
CUST10180,Julia Dennis,Washington,PhD,Non-Binary,45,No,0,3/2/21,3/19/25,423.0,134,High
CUST10905,Virginia Ramsey,Georgia,Master,Non-Binary,25,No,2,6/17/22,12/10/23,318.9,599,Medium
CUST10686,Dennis Kane,Washington,PhD,Female,75,No,3,8/24/23,5/20/24,211.66,437,Medium
CUST10714,Bradley Williams,Georgia,Associate,Male,75,No,1,5/10/23,7/9/23,240.33,753,Medium
CUST10134,Travis Barber,Ohio,Bachelor,Male,67,Yes,0,11/15/20,11/16/24,428.26,257,High
CUST10927,Paul Garcia,Texas,Bachelor,Male,54,No,3,2/13/21,7/18/21,277.12,1474,Medium
CUST10432,Tina Elliott,Washington,Master,Female,49,No,1,5/19/24,7/23/25,318.5,8,Medium
CUST10260,Karen Kim,California,Master,Non-Binary,54,No,0,3/27/24,11/12/24,613.61,261,High
CUST10971,Mr. David Miranda,Arizona,Master,Non-Binary,58,No,2,8/17/22,2/26/25,576.62,155,High
CUST10526,Walter Dean,Texas,Master,Male,68,Yes,1,5/30/21,8/19/24,171.9,346,Low
CUST10129,Christopher Mccann,Washington,Bachelor,Male,69,No,4,4/20/24,4/24/24,113.28,463,Low
CUST10850,Elizabeth Edwards,Colorado,Bachelor,Male,34,Yes,1,1/29/22,7/16/24,35.02,380,Low
CUST10870,Joshua Anthony,Illinois,Master,Non-Binary,33,Yes,0,3/17/23,10/15/24,126.25,289,Low
CUST10053,Melinda Beard,Illinois,High School,Male,60,Yes,1,1/9/21,1/17/25,255.85,195,Medium
CUST10942,Christie Rodriguez,Washington,PhD,Female,66,No,1,1/23/23,8/7/24,218.78,358,Medium
CUST10370,Brandi Black,California,High School,Female,42,Yes,1,5/31/23,8/22/23,416.6,709,High
CUST10447,Emily Conner,Florida,High School,Male,76,No,2,6/14/22,10/6/23,262.12,664,Medium
CUST10552,Margaret Mcfarland,Georgia,Associate,Non-Binary,36,No,2,1/20/24,9/27/24,1046.27,307,High
CUST10477,Caleb Perry,Ohio,High School,Female,63,No,0,12/27/22,12/19/24,382.32,224,High
CUST10404,Brian Reynolds,Florida,PhD,Female,21,Yes,1,11/4/23,1/17/25,660.05,195,High
CUST10421,Kimberly Matthews,California,Bachelor,Male,60,Yes,1,7/17/21,5/25/24,458.66,432,High
CUST10178,Ryan Diaz,Florida,Master,Female,18,Yes,3,7/3/21,11/23/23,318.13,616,Medium
CUST10081,Lisa Taylor,Georgia,High School,Female,29,Yes,1,8/14/22,10/25/22,565.24,1010,High
CUST10920,Barbara Jackson,Arizona,Master,Female,70,No,1,5/17/21,9/30/21,390.27,1400,High
CUST10054,Taylor Cook,California,Master,Male,40,Yes,0,7/15/24,7/21/25,331.93,10,Medium
CUST10368,Benjamin Weber,Washington,Associate,Male,34,Yes,2,1/11/21,1/10/24,515.84,568,High
CUST10357,John Thomas,Ohio,Master,Female,63,Yes,0,3/10/23,11/17/23,768.0,622,High
CUST10870,Joshua Anthony,Illinois,Master,Non-Binary,33,Yes,0,3/17/23,10/21/23,211.2,649,Medium
CUST10465,Juan Zamora,Colorado,High School,Female,51,No,1,3/3/23,8/16/24,143.58,349,Low
CUST10369,Matthew Coleman,New York,Associate,Female,73,Yes,1,7/26/24,11/2/24,629.31,271,High
CUST10680,Samantha Johnson,Texas,PhD,Male,80,Yes,0,10/5/22,4/17/25,407.5,105,High
CUST10650,Phillip Taylor,Ohio,PhD,Non-Binary,70,Yes,1,12/13/23,10/29/24,137.66,275,Low
CUST10184,Stephen Miller,Colorado,PhD,Male,62,Yes,0,8/25/20,10/19/21,146.45,1381,Low
CUST10264,Gabriel Garrison,Colorado,PhD,Non-Binary,45,Yes,1,8/8/20,9/2/23,289.46,698,Medium
CUST10727,Mary Brown,Ohio,PhD,Female,64,Yes,0,5/27/22,12/3/24,390.67,240,High
CUST10393,Marie Wells,Georgia,Bachelor,Female,35,No,0,1/27/21,6/22/23,444.44,770,High
CUST10955,Nicole Garcia,Colorado,Bachelor,Female,30,Yes,1,11/3/23,5/27/24,1108.69,430,High
CUST10438,Natasha Buchanan,Illinois,High School,Non-Binary,48,Yes,0,1/13/24,8/10/24,485.58,355,High
CUST10058,Jennifer Anderson MD,Florida,PhD,Non-Binary,49,No,3,10/20/21,3/24/22,521.92,1225,High
CUST10918,Thomas Mccormick,Washington,Bachelor,Non-Binary,63,No,1,11/17/22,5/12/24,276.28,445,Medium
CUST10394,Stuart Young,California,Bachelor,Female,33,No,1,2/10/21,4/28/21,350.89,1555,Medium
CUST10129,Christopher Mccann,Washington,Bachelor,Male,69,No,4,4/20/24,11/9/24,89.08,264,Low
CUST10800,Michael Tate,Colorado,Associate,Male,39,Yes,0,10/30/23,2/23/25,76.38,158,Low
CUST10432,Tina Elliott,Washington,Master,Female,49,No,1,5/19/24,2/5/25,255.2,176,Medium
CUST10103,Brooke Hendricks,Texas,Master,Male,27,Yes,0,8/12/23,1/1/25,378.21,211,High
CUST10405,Kimberly Quinn,Arizona,Bachelor,Male,25,Yes,0,4/13/22,8/23/22,721.17,1073,High
CUST10426,Jessica Anderson,Washington,High School,Female,38,Yes,2,5/10/23,9/18/23,114.86,682,Low
CUST10834,Cathy Sanders,Colorado,Associate,Female,78,Yes,0,11/26/21,6/2/25,244.95,59,Medium
CUST10130,Eric Nelson,Ohio,Bachelor,Female,44,Yes,1,1/19/22,4/9/23,225.97,844,Medium
CUST10331,Tiffany Washington,Ohio,High School,Male,36,Yes,0,5/8/21,3/12/25,32.25,141,Low
CUST10418,Lee Young,Ohio,Bachelor,Male,44,Yes,4,12/30/23,1/22/25,450.58,190,High
CUST10952,Courtney Jimenez,California,Associate,Non-Binary,76,No,4,5/30/24,5/2/25,885.23,90,High
CUST10857,Wayne Brown,Illinois,PhD,Male,41,Yes,1,1/11/24,5/17/25,185.3,75,Low
CUST10428,Tonya White,Colorado,High School,Male,41,No,2,3/14/24,4/14/25,223.97,108,Medium
CUST10429,Steven Simmons,Florida,PhD,Male,71,Yes,1,3/24/21,3/6/22,386.27,1243,High
CUST10405,Kimberly Quinn,Arizona,Bachelor,Male,25,Yes,0,4/13/22,7/3/22,137.83,1124,Low
CUST10210,Jon Rich,Illinois,PhD,Non-Binary,34,No,3,8/28/21,5/18/23,252.91,805,Medium
CUST10822,Laura Roy,Georgia,High School,Male,23,No,2,6/16/24,10/13/24,365.51,291,Medium
CUST10528,Mr. Gary Graham DDS,Georgia,Master,Male,35,Yes,0,3/4/24,3/14/24,108.09,504,Low
CUST10056,Brian Williams,Florida,Master,Non-Binary,60,No,0,3/6/23,1/26/25,330.3,186,Medium
CUST10848,Brandon Phillips,Washington,Bachelor,Male,55,No,4,3/2/23,12/10/24,34.09,233,Low
CUST10159,Anthony Floyd,New York,High School,Male,58,No,4,3/26/24,5/6/25,193.87,86,Low
CUST10212,Joseph Williams,Arizona,Associate,Female,39,No,1,3/13/21,1/16/22,502.18,1292,High
CUST10146,Beverly Webb,Georgia,Master,Female,78,No,2,9/6/23,3/7/25,323.64,146,Medium
CUST10570,Jennifer Williams,Ohio,High School,Male,28,Yes,1,11/7/22,6/2/23,116.0,790,Low
CUST10589,Nathan Sanders,Texas,PhD,Male,71,Yes,3,2/1/22,7/8/24,399.4,388,High
CUST10385,Stephen Gray,New York,Associate,Female,25,No,4,4/10/22,10/4/24,647.36,300,High
CUST10127,Courtney Cuevas,Illinois,High School,Non-Binary,58,Yes,0,9/4/20,5/29/23,143.74,794,Low
CUST10185,Randy Buchanan,Texas,Associate,Female,70,No,3,9/3/22,6/9/24,333.3,417,Medium
CUST10051,Mary Mccullough,California,Master,Male,34,No,2,6/27/22,9/11/22,209.67,1054,Medium
CUST10920,Barbara Jackson,Arizona,Master,Female,70,No,1,5/17/21,12/3/23,164.24,606,Low
CUST10911,William Kelley,Florida,Associate,Male,35,No,1,10/20/20,2/5/25,73.44,176,Low
CUST10997,Cameron Potts,New York,High School,Male,57,Yes,0,4/22/23,7/17/25,119.17,14,Low
CUST10126,Charles Powers,Florida,Associate,Non-Binary,46,No,3,10/12/22,12/4/23,420.94,605,High
CUST10679,Ann Rose,Arizona,Associate,Male,54,Yes,0,10/4/22,9/21/24,297.05,313,Medium
CUST10948,Patricia Koch,Texas,PhD,Male,28,Yes,2,1/7/21,9/4/23,281.09,696,Medium
CUST10939,Brian Carson,Georgia,PhD,Female,22,No,3,7/28/21,4/21/24,386.73,466,High
CUST10851,Robert Arnold,Ohio,Associate,Male,43,No,1,1/9/24,5/24/24,180.62,433,Low
CUST10496,Haley Dyer,Florida,Bachelor,Female,53,No,0,11/17/23,4/20/25,53.48,102,Low
CUST10538,Lindsay Jones,Arizona,PhD,Male,23,Yes,0,3/19/21,4/30/22,494.82,1188,High
CUST10163,Scott Mitchell,California,Associate,Non-Binary,28,Yes,2,10/22/20,5/25/24,288.96,432,Medium
CUST10599,Laura Charles,Arizona,Associate,Male,20,No,2,8/30/22,9/28/23,325.69,672,Medium
CUST10858,Lisa Wong,Arizona,Master,Female,75,Yes,2,2/19/21,7/5/25,69.61,26,Low
CUST10362,Mark Hernandez,Ohio,PhD,Female,62,No,0,6/17/21,12/30/21,651.71,1309,High
CUST10163,Scott Mitchell,California,Associate,Non-Binary,28,Yes,2,10/22/20,3/31/21,99.14,1583,Low
CUST10735,Elizabeth Gilbert,Texas,Bachelor,Male,70,No,0,12/31/21,7/15/23,403.19,747,High
CUST10898,Heather Chavez,New York,Associate,Non-Binary,21,Yes,2,4/21/24,3/26/25,219.37,127,Medium
CUST10547,Amanda Hall,Washington,Associate,Female,28,No,2,7/3/23,8/24/24,251.5,341,Medium
CUST10589,Nathan Sanders,Texas,PhD,Male,71,Yes,3,2/1/22,1/25/24,713.08,553,High
CUST10094,Dr. Clinton Lopez,Colorado,Bachelor,Female,54,No,2,9/13/22,5/19/24,320.02,438,Medium
CUST10713,Charles Travis,New York,PhD,Male,23,No,3,10/8/23,8/22/24,39.86,343,Low
CUST10051,Mary Mccullough,California,Master,Male,34,No,2,6/27/22,3/24/23,565.3,860,High
CUST10566,Renee Reed,Florida,Associate,Female,54,No,1,9/18/23,11/19/23,374.56,620,Medium
CUST10660,Erin Pham,California,Master,Female,26,No,2,2/11/24,3/23/24,230.71,495,Medium
CUST10261,Richard Thomas,Texas,Master,Male,45,Yes,0,8/6/21,2/16/23,472.79,896,High
CUST10499,Kathryn Campbell,Florida,Associate,Female,34,No,1,11/13/23,8/10/24,600.32,355,High
CUST10465,Juan Zamora,Colorado,High School,Female,51,No,1,3/3/23,2/6/25,331.99,175,Medium
CUST10247,Lawrence Garcia,New York,Bachelor,Male,72,No,1,12/31/21,7/13/23,202.81,749,Low
CUST10857,Wayne Brown,Illinois,PhD,Male,41,Yes,1,1/11/24,6/10/25,266.71,51,Medium
CUST10906,Kenneth Smith,California,High School,Male,68,Yes,1,5/2/22,1/12/25,507.88,200,High
CUST10098,Madeline Gamble,Washington,Bachelor,Male,40,Yes,2,4/1/24,8/18/24,204.09,347,Medium
CUST10116,Ellen Alexander,Colorado,High School,Male,37,Yes,1,11/14/20,1/27/23,209.06,916,Medium
CUST10949,Craig Cook,Ohio,Master,Female,39,Yes,0,4/28/22,5/6/25,236.02,86,Medium
CUST10012,Andrew White,Colorado,Master,Male,49,No,3,11/9/20,2/17/24,390.78,530,High
CUST10098,Madeline Gamble,Washington,Bachelor,Male,40,Yes,2,4/1/24,2/27/25,200.03,154,Low
CUST10688,Christine Martinez,New York,Associate,Male,54,Yes,1,2/24/24,4/8/24,117.53,479,Low
CUST10173,David Sanchez,Arizona,PhD,Non-Binary,54,Yes,1,1/11/22,9/1/23,183.98,699,Low
CUST10143,Catherine Church,Georgia,PhD,Non-Binary,74,No,2,9/12/23,12/18/23,282.11,591,Medium
CUST10220,Elizabeth Monroe,Illinois,PhD,Female,61,Yes,3,4/26/23,2/10/25,103.42,171,Low
CUST10459,Michael Williams,Ohio,High School,Non-Binary,43,No,2,7/21/22,12/24/22,290.31,950,Medium
CUST10487,Theresa Crawford,Georgia,PhD,Male,18,Yes,1,11/4/23,9/6/24,521.12,328,High
CUST10286,Nicole Porter DVM,New York,Master,Male,46,Yes,0,2/9/24,12/28/24,274.91,215,Medium
CUST10586,Robert Peck,California,PhD,Female,68,No,2,9/3/21,2/20/25,335.72,161,Medium
CUST10617,Dr. Stacy Cervantes,California,Master,Male,54,No,3,4/18/24,7/26/24,320.91,370,Medium
CUST10938,John Price,California,PhD,Male,44,No,2,8/31/20,6/2/23,91.47,790,Low
CUST10527,Jessica Green,California,Associate,Male,64,No,1,9/29/21,6/26/23,186.77,766,Low
CUST10805,Kyle Vaughn,Colorado,PhD,Male,61,No,2,8/28/23,6/8/25,165.76,53,Low
CUST10110,Christopher Mccormick,New York,Associate,Male,48,Yes,2,12/10/22,9/20/24,298.91,314,Medium
CUST10421,Kimberly Matthews,California,Bachelor,Male,60,Yes,1,7/17/21,4/29/23,170.85,824,Low
CUST10806,Amanda Willis,Ohio,PhD,Non-Binary,66,Yes,4,2/14/24,12/17/24,327.15,226,Medium
CUST10951,George Hill,Washington,High School,Female,20,No,0,7/31/20,4/29/22,67.49,1189,Low
CUST10141,Paul Mcdaniel,Arizona,High School,Male,49,No,3,3/14/23,5/24/25,326.54,68,Medium
CUST10935,Scott Wood MD,California,High School,Male,78,No,0,2/5/23,5/2/23,528.88,821,High
CUST10628,Joseph Mcbride,Ohio,Master,Non-Binary,66,Yes,3,1/27/24,5/26/24,52.31,431,Low
CUST10286,Nicole Porter DVM,New York,Master,Male,46,Yes,0,2/9/24,7/19/24,492.43,377,High
CUST10795,Jamie Gardner,Washington,Associate,Female,47,No,1,11/12/20,1/29/22,231.33,1279,Medium
CUST10971,Mr. David Miranda,Arizona,Master,Non-Binary,58,No,2,8/17/22,12/28/24,182.46,215,Low
CUST10094,Dr. Clinton Lopez,Colorado,Bachelor,Female,54,No,2,9/13/22,2/23/25,317.86,158,Medium
CUST10058,Jennifer Anderson MD,Florida,PhD,Non-Binary,49,No,3,10/20/21,5/28/23,672.95,795,High
CUST10992,Sheila Gonzales,Arizona,Associate,Female,48,Yes,1,7/7/22,1/16/23,73.7,927,Low
CUST10193,Willie Riley,Texas,PhD,Non-Binary,46,Yes,1,8/19/23,1/6/24,484.07,572,High
CUST10290,Pamela Richardson,Texas,Master,Male,68,Yes,1,11/20/20,4/25/21,224.29,1558,Medium
CUST10368,Benjamin Weber,Washington,Associate,Male,34,Yes,2,1/11/21,1/28/22,226.45,1280,Medium
CUST10820,David Ramirez,Florida,Associate,Non-Binary,74,Yes,1,3/16/22,1/10/25,184.93,202,Low
CUST10168,Cynthia Bradley,Illinois,Bachelor,Female,58,No,1,5/9/21,4/17/25,361.71,105,Medium
CUST10973,Sherri Pearson,Illinois,Associate,Female,76,No,0,2/20/24,3/2/25,411.57,151,High
CUST10920,Barbara Jackson,Arizona,Master,Female,70,No,1,5/17/21,8/12/23,583.03,719,High
CUST10149,Kayla Ortiz,Washington,PhD,Non-Binary,73,No,2,11/9/22,7/14/23,499.43,748,High
CUST10589,Nathan Sanders,Texas,PhD,Male,71,Yes,3,2/1/22,7/29/24,176.72,367,Low
CUST10883,Susan Larson,Texas,PhD,Female,58,No,0,1/6/22,7/10/23,510.73,752,High
CUST10155,Gavin Olson,Ohio,Associate,Non-Binary,50,No,1,2/5/21,6/16/22,59.11,1141,Low
CUST10646,Michael Flores,New York,PhD,Female,21,No,1,1/9/22,1/28/25,621.93,184,High
CUST10314,Yolanda Wilson,Texas,Bachelor,Male,71,Yes,1,3/25/22,7/2/24,177.37,394,Low
CUST10641,Joshua Mccormick,Texas,PhD,Male,52,No,3,12/15/22,5/26/25,322.69,66,Medium
CUST10007,Lori Murphy,Georgia,Associate,Female,22,No,2,3/25/24,6/4/24,282.56,422,Medium
CUST10976,Dennis Turner,California,Master,Male,30,Yes,2,5/17/24,6/24/24,226.67,402,Medium
CUST10888,James Wilkins,Florida,Associate,Non-Binary,52,Yes,3,4/16/23,5/16/24,962.53,441,High
CUST10020,Christopher Sparks,Florida,Bachelor,Female,31,No,0,9/19/23,10/1/24,323.81,303,Medium
CUST10602,William Reed,Florida,High School,Female,69,No,0,5/6/21,4/12/23,577.39,841,High
CUST10087,Tina Singh,Arizona,Bachelor,Male,44,No,1,10/28/23,5/2/24,199.26,455,Low
CUST10100,Timothy Cook,Georgia,High School,Female,39,Yes,1,7/28/24,6/18/25,375.37,43,Medium
CUST10034,Grant Wood,Illinois,PhD,Male,49,Yes,0,6/24/22,11/20/22,214.68,984,Medium
CUST10649,Michael Bailey,Florida,PhD,Female,79,No,0,6/18/23,9/14/23,151.59,686,Low
CUST10364,Douglas Sullivan DDS,Arizona,Master,Male,80,No,0,1/30/23,2/17/23,87.26,895,Low
CUST10058,Jennifer Anderson MD,Florida,PhD,Non-Binary,49,No,3,10/20/21,3/19/22,92.16,1230,Low
CUST10174,Michael Velazquez,Texas,Bachelor,Non-Binary,40,No,2,10/23/22,7/12/23,231.32,750,Medium
CUST10593,Phillip Padilla,Arizona,High School,Female,55,No,0,12/8/20,2/16/22,525.96,1261,High
CUST10628,Joseph Mcbride,Ohio,Master,Non-Binary,66,Yes,3,1/27/24,7/11/24,235.55,385,Medium
CUST10101,Melissa Flores,Georgia,Master,Non-Binary,78,No,2,1/6/23,12/2/24,454.05,241,High
CUST10392,Philip Moore,Illinois,Bachelor,Male,37,No,0,1/13/21,1/30/25,146.46,182,Low
CUST10334,Luis Davies,Arizona,Bachelor,Non-Binary,68,No,1,6/26/24,1/29/25,220.54,183,Medium
CUST10761,Richard Thomas,Georgia,Bachelor,Female,58,No,1,1/1/23,6/9/25,324.65,52,Medium
CUST10438,Natasha Buchanan,Illinois,High School,Non-Binary,48,Yes,0,1/13/24,4/25/25,167.31,97,Low
CUST10049,Mathew Schmidt,Arizona,Associate,Female,66,Yes,2,7/25/21,6/17/25,709.53,44,High
CUST10259,Nicholas Carter,Texas,High School,Non-Binary,32,Yes,3,3/31/23,6/7/25,203.78,54,Medium
CUST10695,Jennifer Burton,Washington,Master,Male,72,Yes,0,4/5/24,6/27/24,442.8,399,High
CUST10409,Gwendolyn Brooks,Illinois,High School,Female,26,Yes,0,4/1/21,10/1/24,358.72,303,Medium
CUST10023,Joshua Norris,New York,Bachelor,Female,60,Yes,1,1/25/22,6/1/25,262.5,60,Medium
CUST10605,Cynthia Schroeder,Ohio,PhD,Non-Binary,33,No,4,11/28/21,6/30/22,218.76,1127,Medium
CUST10610,Dillon Goodman,Colorado,Bachelor,Female,47,Yes,1,8/4/22,3/14/25,590.43,139,High
CUST10697,John Butler,Ohio,High School,Non-Binary,25,Yes,3,12/25/22,3/4/24,88.92,514,Low
CUST10351,Terri Newman,Georgia,Master,Non-Binary,51,No,1,10/11/20,7/25/21,471.12,1467,High
CUST10031,Albert Anderson,New York,High School,Non-Binary,39,No,1,1/17/22,4/16/22,351.93,1202,Medium
CUST10388,Ronald Ramirez,Illinois,High School,Male,50,No,2,5/24/22,3/13/23,260.85,871,Medium
CUST10443,Andrew Thomas,Illinois,Master,Male,61,Yes,2,10/24/21,1/7/23,456.98,936,High
CUST10372,Jennifer Sullivan,Ohio,PhD,Female,50,No,0,5/30/23,12/8/24,153.4,235,Low
CUST10576,Laura Miller,Texas,PhD,Female,29,No,3,5/18/23,1/28/24,23.43,550,Low
CUST10031,Albert Anderson,New York,High School,Non-Binary,39,No,1,1/17/22,8/31/22,230.85,1065,Medium
CUST10161,Barbara Jones,Ohio,High School,Male,54,Yes,1,4/21/24,7/12/25,1034.44,19,High
CUST10961,Charles Mayer,New York,Bachelor,Female,65,No,0,9/4/21,5/6/25,45.69,86,Low
CUST10021,Kimberly Hester,Ohio,Associate,Male,35,Yes,0,3/3/21,6/18/22,477.25,1139,High
CUST10301,Chloe Morrison,Florida,Master,Female,23,Yes,3,6/18/21,2/23/24,371.61,524,Medium
CUST10930,Anthony Neal,Texas,High School,Non-Binary,64,Yes,0,3/24/23,7/13/24,143.43,383,Low
CUST10000,Chloe Sanford,Colorado,Associate,Non-Binary,77,No,1,7/4/24,7/10/24,66.47,386,Low
CUST10293,Susan Davis,Illinois,Master,Male,45,Yes,2,9/22/21,6/1/25,300.65,60,Medium
CUST10397,Jennifer Patel,Texas,Bachelor,Non-Binary,70,Yes,1,3/17/23,4/17/23,358.6,836,Medium
CUST10565,Matthew Stone,Washington,High School,Female,59,Yes,3,1/12/23,7/13/25,837.3,18,High
CUST10917,Beth Henry,Illinois,Bachelor,Female,51,No,1,1/2/24,3/8/24,478.18,510,High
CUST10419,Gina Klein,Arizona,Bachelor,Male,36,No,2,11/28/20,9/29/21,745.24,1401,High
CUST10864,Travis Christensen,California,Bachelor,Non-Binary,65,No,1,7/26/24,8/8/24,96.01,357,Low
CUST10117,Jeffrey Miles,Arizona,High School,Male,21,Yes,2,9/28/20,10/8/23,177.6,662,Low
CUST10880,Aaron Weber,Georgia,Associate,Male,22,Yes,2,5/8/22,8/4/22,293.88,1092,Medium
CUST10900,Larry Long,Ohio,Associate,Male,41,No,0,9/2/23,1/12/24,626.64,566,High
CUST10603,Joseph Lee MD,California,Associate,Non-Binary,65,No,0,4/7/21,2/10/22,130.2,1267,Low
CUST10258,Gregory Baker,Colorado,PhD,Female,73,Yes,1,2/9/23,9/26/24,58.57,308,Low
CUST10800,Michael Tate,Colorado,Associate,Male,39,Yes,0,10/30/23,7/9/24,306.57,387,Medium
CUST10301,Chloe Morrison,Florida,Master,Female,23,Yes,3,6/18/21,8/16/24,630.1,349,High
CUST10287,Megan Leon,Illinois,High School,Female,78,No,0,1/9/23,11/4/24,549.17,269,High
CUST10078,Elizabeth Hall,California,Master,Male,51,No,2,4/24/24,5/31/24,325.33,426,Medium
CUST10201,Debra Chavez,Washington,Master,Non-Binary,70,Yes,1,8/7/23,2/20/24,475.79,527,High
CUST10939,Brian Carson,Georgia,PhD,Female,22,No,3,7/28/21,6/17/24,187.02,409,Low
CUST10214,Philip Taylor,California,High School,Male,46,No,1,11/2/22,7/15/24,171.63,381,Low
CUST10814,Kristin Beard,Texas,Master,Non-Binary,47,Yes,2,1/8/22,2/13/22,367.05,1264,Medium
CUST10574,David Jensen,New York,Bachelor,Non-Binary,51,No,4,5/11/21,11/15/23,494.21,624,High
CUST10926,Amy Smith,Colorado,PhD,Female,36,No,1,7/27/23,10/31/24,227.66,273,Medium
CUST10674,Robert Turner,Ohio,Associate,Female,78,No,1,10/6/21,8/29/24,217.53,336,Medium
CUST10143,Catherine Church,Georgia,PhD,Non-Binary,74,No,2,9/12/23,6/4/24,383.09,422,High
CUST10132,Mark Ross,Florida,Bachelor,Male,24,No,2,7/14/22,8/31/22,369.82,1065,Medium
CUST10543,Amber Lewis,Georgia,High School,Male,46,Yes,3,7/9/23,4/28/24,326.19,459,Medium
CUST10036,Matthew Pierce,Arizona,Bachelor,Non-Binary,64,Yes,0,2/13/21,10/19/24,451.07,285,High
CUST10572,Kristen Reynolds,Colorado,Master,Male,52,No,2,5/19/24,2/25/25,498.15,156,High
CUST10895,William Baker,Arizona,High School,Female,63,Yes,1,8/30/22,1/20/25,300.44,192,Medium
CUST10806,Amanda Willis,Ohio,PhD,Non-Binary,66,Yes,4,2/14/24,3/8/24,634.86,510,High
CUST10557,Shane Ross,Texas,Associate,Male,23,Yes,3,3/15/21,7/18/22,533.26,1109,High
CUST10533,Sara Mccullough,Washington,Master,Male,28,Yes,3,8/27/20,10/30/20,190.21,1735,Low
CUST10945,Stephanie Ramos,Ohio,Associate,Male,62,No,0,10/22/21,1/21/23,471.63,922,High
CUST10236,Tonya Brady,Texas,High School,Female,77,Yes,1,12/24/23,12/24/23,90.31,585,Low
CUST10338,Charles Davis,Arizona,Master,Female,50,Yes,3,7/14/23,2/21/24,434.97,526,High
CUST10523,Angela Allen,California,Associate,Female,46,No,0,9/21/20,1/11/24,661.02,567,High
CUST10519,Angela Smith,Georgia,Associate,Male,25,No,0,9/23/23,11/25/24,510.7,248,High
CUST10722,Jerry Castaneda,California,Associate,Female,29,No,1,8/24/23,7/19/25,404.36,12,High
CUST10354,Jennifer Marshall,New York,Master,Non-Binary,45,No,1,5/19/21,2/14/23,374.05,898,Medium
CUST10165,Ashley Kim,Illinois,Master,Non-Binary,32,Yes,0,9/25/21,4/29/25,521.79,93,High
CUST10765,Michael Bailey,Illinois,PhD,Female,72,No,0,5/26/22,11/19/22,314.29,985,Medium
CUST10031,Albert Anderson,New York,High School,Non-Binary,39,No,1,1/17/22,7/20/24,327.34,376,Medium
CUST10903,Catherine Bautista,Arizona,Bachelor,Male,59,No,0,11/6/21,12/2/22,185.88,972,Low
CUST10263,Rodney James,Ohio,High School,Non-Binary,61,No,0,11/20/23,7/19/25,257.83,12,Medium
